400020100051	they rejoiced
400020100061	with ~ joy
400020100071	great
400020100081	exceedingly
400020110011	and
400020110021	came
400020110031	into
400020110041	the
400020110051	house
400020110061	they saw
400020110071	the
400020110081	child
400020110091	with
400020110101	Mary
400020110111	the
400020110121	mother
400020110131	of him
400020110141	and
400020110151	fell down
400020110161	worshiped
400020110171	him
400020110181	then
400020110191	opening
400020110201	the
400020110211	treasures
400020110221	of them
400020110231	they offered
400020110241	to him
400020110251	gifts
400020110261	gold
400020110271	and
400020110281	frankincense
400020110291	and
400020110301	myrrh
400020120011	and
400020120021	being warned
400020120031	in
400020120041	a dream
400020120051	not
400020120061	to return
400020120071	to
400020120081	Herod
400020120091	by
400020120101	another
400020120111	way
400020120121	they returned
400020120131	to
400020120141	the
400020120151	country
400020120161	of them
400020130011	when ~ had gone
400020130021	now
400020130031	they
400020130041	behold
400020130051	an angel
400020130061	of ~ Lord
400020130071	appeared
400020130081	in
400020130091	a dream
400020130101	
400020130111	to Joseph
400020130121	said
400020130131	get up
400020130141	take
400020130151	the
400020130161	child
400020130171	and
400020130181	the
400020130191	mother
400020130201	of him
400020130211	and
400020130221	flee
400020130231	to
400020130241	Egypt
400020130251	and
400020130261	stay
400020130271	there
400020130281	until
400020130291	
400020130301	I tell
400020130311	you
400020130321	is about
400020130331	for
400020130341	Herod
400020130351	search for
400020130361	the
400020130371	child
400020130381	
400020130391	to destroy
400020130401	it
400020140011	he
400020140021	so
400020140031	got up
400020140041	took
400020140051	the
400020140061	child
400020140071	and
400020140081	the
400020140091	mother
400020140101	of him
400020140111	by night
400020140121	and
400020140131	left
400020140141	to
400020140151	Egypt
400020150011	and
400020150021	he stayed
400020150031	there
400020150041	until
400020150051	the
400020150061	death
400020150071	of Herod
400020150081	this was to
400020150091	fulfill
400020150101	the thing
400020150111	what had been spoken
400020150121	by
400020150131	Lord
400020150141	through
400020150151	the
400020150161	prophet
400020150171	saying
400020150181	out of
400020150191	Egypt
400020150201	I called
400020150211	the
400020150221	son
400020150231	of me
400020160011	then
400020160021	Herod
400020160031	when ~ saw
400020160041	that
400020160051	he had been tricked
400020160061	by
400020160071	the
400020160081	wise men
400020160091	became ~ angry
400020160101	very
400020160111	and
400020160121	sent
400020160131	he ~ killed
400020160141	all
400020160151	the
400020160161	male children
400020160171	who
400020160181	in
400020160191	Bethlehem
400020160201	and
400020160211	in
400020160221	all
400020160231	the
400020160241	region
400020160251	of it
400020160261	from
400020160271	two years old
400020160281	and
400020160291	under
400020160301	according to
400020160311	the
400020160321	time
400020160331	which
400020160341	he had learned
400020160351	from
400020160361	the
400020160371	wise men
400020170011	then
400020170021	was fulfilled
400020170031	the thing
400020170041	what was spoken
400020170051	through
400020170061	Jeremiah
400020170071	the
400020170081	prophet
400020170091	saying
400020180011	a voice
400020180021	in
400020180031	Ramah
400020180041	was heard
400020180051	weeping
400020180061	and
400020180071	mourning
400020180081	great
400020180091	Rachel
400020180101	weeping
400020180111	the
400020180121	for ~ children
400020180131	of her
400020180141	and
400020180151	not
400020180161	she did ~ want
400020180171	to be comforted
400020180181	because
400020180191	no more
400020180201	they are
400020190011	when ~ died
400020190021	but
400020190031	
400020190041	Herod
400020190051	behold
400020190061	an angel
400020190071	of ~ Lord
400020190081	appeared
400020190091	in
400020190101	a dream
400020190111	
400020190121	to Joseph
400020190131	in
400020190141	Egypt
400020200011	saying
400020200021	get up
400020200031	take
400020200041	the
400020200051	child
400020200061	and
400020200071	the
400020200081	mother
400020200091	of him
400020200101	and
400020200111	go
400020200121	to
400020200131	land
400020200141	of Israel
400020200151	are dead
400020200161	for
400020200171	those
400020200181	who sought
400020200191	the
400020200201	life
400020200211	the
400020200221	child’s
400020210011	he
400020210021	so
400020210031	got up
400020210041	took
400020210051	the
400020210061	child
400020210071	and
400020210081	the
400020210091	mother
400020210101	of him
400020210111	and
400020210121	went
400020210131	to
400020210141	land
400020210151	of Israel
400020220011	when ~ heard
400020220021	but
400020220031	that
400020220041	Archelaus
400020220051	was reigning over
400020220061	
400020220071	Judea
400020220081	in place of
400020220091	of the
400020220101	father
400020220111	of him
400020220121	Herod
400020220131	he was afraid
400020220141	there
400020220151	to go
400020220161	being warned
400020220171	and
400020220181	in
400020220191	a dream
400020220201	he withdrew
400020220211	to
400020220221	the
400020220231	district
400020220241	
400020220251	of Galilee
400020230011	and
400020230021	came
400020230031	he ~ lived
400020230041	in
400020230051	a town
400020230061	called
400020230071	Nazareth
400020230081	to
400020230091	fulfill
400020230101	the thing
400020230111	what was spoken
400020230121	through
400020230131	the
400020230141	prophets
400020230151	that
400020230161	a Nazarene
400020230171	he shall be called
400030010011	in
400030010021	now
400030010031	
400030010041	days
400030010051	
400030010061	came
400030010071	John
400030010081	the
400030010091	baptist
400030010101	preaching
400030010111	in
400030010121	the
400030010131	wilderness
400030010141	
400030010151	of Judea
400030020011	saying
400030020021	repent
400030020031	has come near
400030020041	for
400030020051	the
400030020061	kingdom
400030020071	of the
400030020081	of heaven
400030030011	for ~ this
400030030021	for
400030030031	is
400030030041	the one
400030030051	who was spoken of
400030030061	by
400030030071	Isaiah
400030030081	the
400030030091	prophet
400030030101	when ~ said
400030030111	voice
400030030121	of one crying out
400030030131	in
400030030141	the
400030030151	wilderness
400030030161	prepare
400030030171	the
400030030181	way
400030030191	of ~ Lord
400030030201	straight
400030030211	make
400030030221	the
400030030231	paths
400030030241	of him
400030040011	himself
400030040021	now
400030040031	
400030040041	John
400030040051	had
400030040061	the
400030040071	clothing
400030040081	of him
400030040091	of
400030040101	hair
400030040111	camel’s
400030040121	and
400030040131	a ~ belt
400030040141	leather
400030040151	around
400030040161	the
400030040171	waist
400030040181	of him
400030040191	and ~ the
400030040201	and
400030040211	food
400030040221	was
400030040231	of him 
400030040241	locusts
400030040251	and
400030040261	honey
400030040271	wild
400030050011	then
400030050021	were going out
400030050031	to
400030050041	him
400030050051	Jerusalem
400030050061	and
400030050071	all
400030050081	
400030050091	Judea
400030050101	and
400030050111	all
400030050121	the
400030050131	district around
400030050141	the
400030050151	Jordan
400030060011	and
400030060021	they were baptized
400030060031	in
400030060041	the
400030060051	Jordan
400030060061	river
400030060071	by
400030060081	him
400030060091	confessing
400030060101	the
400030060111	sins
400030060121	of them
400030070011	when ~ saw
400030070021	but
400030070031	many
400030070041	the
400030070051	of ~ Pharisees
400030070061	and
400030070071	Sadducees
400030070081	coming
400030070091	to
400030070101	the
400030070111	baptism
400030070121	of him
400030070131	he said
400030070141	to them
400030070151	you brood
400030070161	of vipers
400030070171	who
400030070181	warned
400030070191	you
400030070201	to flee
400030070211	from
400030070221	the
400030070231	coming
400030070241	wrath
400030080011	bear
400030080021	therefore
400030080031	fruit
400030080041	in keeping with
400030080051	
400030080061	repentance
400030090011	and
400030090021	not
400030090031	do ~ think
400030090041	to say
400030090051	to
400030090061	yourselves
400030090071	father
400030090081	we have
400030090091	
400030090101	Abraham
400030090111	I tell
400030090121	for
400030090131	to you
400030090141	that
400030090151	is able
400030090161	
400030090171	God
400030090181	from
400030090191	
400030090201	stones
400030090211	
400030090221	to raise up
400030090231	children
400030090241	
400030090251	for Abraham
400030100011	already
400030100021	now
400030100031	the
400030100041	ax
400030100051	at
400030100061	the
400030100071	root
400030100081	the
400030100091	of ~ trees
400030100101	is laid
400030100111	every
400030100121	therefore
400030100131	tree
400030100141	not
400030100151	that does ~ bear
400030100161	fruit
400030100171	good
400030100181	is cut down
400030100191	and
400030100201	into
400030100211	fire
400030100221	thrown
400030110011	I
400030110021	indeed
400030110031	baptize ~ you
400030110041	baptize
400030110051	with
400030110061	water
400030110071	for
400030110081	repentance
400030110091	he
400030110101	but
400030110111	after
400030110121	me
400030110131	who is coming
400030110141	more powerful
400030110151	than me
400030110161	is
400030110171	of whom
400030110181	not
400030110191	I am
400030110201	worthy
400030110211	the
400030110221	sandals
400030110231	to carry
400030110241	he
400030110251	you
400030110261	will baptize
400030110271	with
400030110281	Spirit
400030110291	Holy
400030110301	and
400030110311	fire
400030120011	of whom
400030120021	the
400030120031	winnowing fork
400030120041	in
400030120051	the
400030120061	hand
400030120071	of him
400030120081	and
400030120091	he will clear
400030120101	the
400030120111	threshing floor
400030120121	of him
400030120131	and
400030120141	gather
400030120151	the
400030120161	wheat
400030120171	of him
400030120181	into
400030120191	the
400030120201	barn
400030120211	the
400030120221	but
400030120231	chaff
400030120241	he will burn
400030120251	with ~ fire
400030120261	unquenchable
400030130011	then
400030130021	came
400030130031	
400030130041	Jesus
400030130051	from
400030130061	
400030130071	Galilee
400030130081	at
400030130091	the
400030130101	Jordan
400030130111	to
400030130121	
400030130131	John
400030130141	
400030130151	to be baptized
400030130161	by
400030130171	him
400030140011	
400030140021	but
400030140031	John
400030140041	tried to prevent
400030140051	him
400030140061	saying
400030140071	I
400030140081	need
400030140091	have
400030140101	by
400030140111	you
400030140121	to be baptized
400030140131	and
400030140141	you
400030140151	do ~ come
400030140161	to
400030140171	me
400030150011	answered
400030150021	but
400030150031	
400030150041	Jesus
400030150051	said
400030150061	to
400030150071	him
400030150081	let it be so
400030150091	now
400030150101	in this way
400030150111	for
400030150121	fitting
400030150131	it is
400030150141	for us
400030150151	to fulfill
400030150161	all
400030150171	righteousness
400030150181	then
400030150191	he permitted
400030150201	him
400030160011	when ~ had been baptized
400030160021	and
400030160031	he
400030160041	Jesus
400030160051	immediately
400030160061	he went up
400030160071	from
400030160081	the
400030160091	water
400030160101	and
400030160111	behold
400030160121	were opened
400030160131	to him
400030160141	the
400030160151	heavens
400030160161	and
400030160171	he saw
400030160181	the
400030160191	Spirit
400030160201	
400030160211	of God
400030160221	descending
400030160231	like
400030160241	a dove
400030160251	lighting
400030160261	on
400030160271	him
400030170011	and
400030170021	behold
400030170031	a voice
400030170041	from
400030170051	the
400030170061	heaven
400030170071	said
400030170081	this
400030170091	is
400030170101	the
400030170111	son
400030170121	of me
400030170131	the
400030170141	beloved
400030170151	with
400030170161	whom
400030170171	I am well pleased
400040010011	then
400040010021	
400040010031	Jesus
400040010041	was led up
400040010051	into
400040010061	the
400040010071	wilderness
400040010081	by
400040010091	the
400040010101	Spirit
400040010111	to be tempted
400040010121	by
400040010131	the
400040010141	devil
400040020011	and
400040020021	had fasted
400040020031	days
400040020041	forty
400040020051	and
400040020061	nights
400040020071	forty
400040020081	after
400040020091	he was hungry
400040030011	and
400040030021	came
400040030031	the
400040030041	tempter
400040030051	said
400040030061	to him
400040030071	if
400040030081	son
400040030091	you are
400040030101	
400040030111	of God
400040030121	command
400040030131	to
400040030141	
400040030151	stones
400040030161	
400040030171	bread
400040030181	become
400040040011	he
400040040021	but
400040040031	answered
400040040041	said
400040040051	it is written
400040040061	not
400040040071	on
400040040081	bread
400040040091	alone
400040040101	shall ~ live
400040040111	
400040040121	man
400040040131	but
400040040141	on
400040040151	every
400040040161	word
400040040171	that comes
400040040181	from
400040040191	mouth
400040040201	of God
400040050011	then
400040050021	took
400040050031	him
400040050041	the
400040050051	devil
400040050061	to
400040050071	the
400040050081	holy
400040050091	city
400040050101	and
400040050111	had ~ stand
400040050121	him
400040050131	on
400040050141	the
400040050151	pinnacle
400040050161	the
400040050171	of ~ temple
400040060011	and
400040060021	said
400040060031	to him
400040060041	if
400040060051	son
400040060061	you are
400040060071	
400040060081	of God
400040060091	throw
400040060101	yourself
400040060111	down
400040060121	it is written
400040060131	for
400040060141	
400040060151	the
400040060161	angels
400040060171	of him
400040060181	he will command
400040060191	concerning
400040060201	you
400040060211	and
400040060221	on
400040060231	hands
400040060241	they will bear ~ up
400040060251	you
400040060261	so that ~ not
400040060271	you will ~ strike
400040060281	against
400040060291	a stone
400040060301	the
400040060311	foot
400040060321	of you
400040070011	said
400040070021	to him
400040070031	
400040070041	Jesus
400040070051	again
400040070061	it is written
400040070071	not
400040070081	do ~ put ~ to the test
400040070091	Lord
400040070101	the
400040070111	God
400040070121	of you
400040080011	again
400040080021	took
400040080031	him
400040080041	the
400040080051	devil
400040080061	to
400040080071	a ~ mountain
400040080081	high
400040080091	very
400040080101	and
400040080111	showed
400040080121	to him
400040080131	all
400040080141	the
400040080151	kingdoms
400040080161	the
400040080171	of ~ world
400040080181	and
400040080191	the
400040080201	glory
400040080211	of them
400040090011	and
400040090021	he said
400040090031	to him
400040090041	these things
400040090051	to you
400040090061	all
400040090071	I will give
400040090081	if
400040090091	fall down
400040090101	you will ~ worship
400040090111	me
400040100011	then
400040100021	said
400040100031	to him
400040100041	
400040100051	Jesus
400040100061	go away
400040100071	Satan
400040100081	it is written
400040100091	for
400040100101	Lord
400040100111	the
400040100121	God
400040100131	of you
400040100141	you shall worship
400040100151	and
400040100161	him
400040100171	only
400040100181	serve
400040110011	then
400040110021	left
400040110031	him
400040110041	the
400040110051	devil
400040110061	and
400040110071	behold
400040110081	angels
400040110091	came
400040110101	and
400040110111	waited on
400040110121	him
400040120011	when ~ heard
400040120021	now
400040120031	that
400040120041	John
400040120051	had been arrested
400040120061	he withdrew
400040120071	into
400040120081	
400040120091	Galilee
400040130011	and
400040130021	leaving
400040130031	
400040130041	Nazareth
400040130051	went
400040130061	he ~ lived
400040130071	in
400040130081	Capernaum
400040130091	which
400040130101	by the sea
400040130111	in
400040130121	region
400040130131	of Zebulun
400040130141	and
400040130151	Naphtali
400040140011	to
400040140021	fulfill
400040140031	the thing
400040140041	what was spoken
400040140051	through
400040140061	Isaiah
400040140071	the
400040140081	prophet
400040140091	who said
400040150011	land
400040150021	of Zebulun
400040150031	and
400040150041	land
400040150051	of Naphtali
400040150061	way
400040150071	of ~ sea
400040150081	beyond
400040150091	the
400040150101	Jordan
400040150111	Galilee
400040150121	the
400040150131	of ~ gentiles
400040160011	the
400040160021	people
400040160031	
400040160041	who sat
400040160051	in
400040160061	darkness
400040160071	a ~ light
400040160081	have seen
400040160091	great
400040160101	and
400040160111	those
400040160121	who sat
400040160131	in
400040160141	land
400040160151	and
400040160161	shadow
400040160171	of death
400040160181	a light
400040160191	has dawned
400040160201	among them
400040170011	from
400040170021	that time
400040170031	began
400040170041	
400040170051	Jesus
400040170061	to preach
400040170071	and
400040170081	to say
400040170091	repent
400040170101	is at hand
400040170111	for
400040170121	the
400040170131	kingdom
400040170141	of the
400040170151	of heaven
400040180011	as ~ was walking
400040180021	now
400040180031	by
400040180041	the
400040180051	sea
400040180061	
400040180071	of Galilee
400040180081	he saw
400040180091	two
400040180101	brothers
400040180111	Simon
400040180121	the one
400040180131	called
400040180141	Peter
400040180151	and
400040180161	Andrew
400040180171	the
400040180181	brother
400040180191	of him
400040180201	casting
400040180211	a net
400040180221	into
400040180231	the
400040180241	sea
400040180251	they were
400040180261	for
400040180271	fishermen
400040190011	and
400040190021	he said
400040190031	to them
400040190041	come
400040190051	follow
400040190061	me
400040190071	and
400040190081	I will make
400040190091	you
400040190101	fishers
400040190111	of men
400040200011	they
400040200021	and
400040200031	immediately
400040200041	left
400040200051	the
400040200061	nets
400040200071	followed
400040200081	him
400040210011	and
400040210021	going on
400040210031	from there
400040210041	he saw
400040210051	other
400040210061	two
400040210071	brothers
400040210081	James
400040210091	the
400040210101	
400040210111	of Zebedee
400040210121	and
400040210131	John
400040210141	the
400040210151	brother
400040210161	of him
400040210171	in
400040210181	the
400040210191	boat
400040210201	with
400040210211	Zebedee
400040210221	the
400040210231	father
400040210241	of them
400040210251	mending
400040210261	the
400040210271	nets
400040210281	of them
400040210291	and
400040210301	he called
400040210311	them
400040220011	they
400040220021	and
400040220031	immediately
400040220041	left
400040220051	the
400040220061	boat
400040220071	and
400040220081	the
400040220091	father
400040220101	of them
400040220111	followed
400040220121	him
400040230011	and
400040230021	jesus went
400040230031	throughout
400040230041	all
400040230051	
400040230061	Galilee
400040230071	teaching
400040230081	in
400040230091	the
400040230101	synagogues
400040230111	of them
400040230121	and
400040230131	proclaiming
400040230141	the
400040230151	good news
400040230161	the
400040230171	of ~ kingdom
400040230181	and
400040230191	healing
400040230201	every
400040230211	disease
400040230221	and
400040230231	every
400040230241	sickness
400040230251	among
400040230261	the
400040230271	people
400040240011	so
400040240021	spread
400040240031	the
400040240041	fame
400040240051	of him
400040240061	throughout
400040240071	all
400040240081	
400040240091	Syria
400040240101	and
400040240111	they brought
400040240121	to him
400040240131	all
400040240141	those
400040240151	illness
400040240161	having
400040240171	various
400040240181	with ~ diseases
400040240191	and
400040240201	pains
400040240211	those suffering
400040240221	and
400040240231	demon-possessed
400040240241	and
400040240251	epileptics
400040240261	and
400040240271	paralytics
400040240281	and
400040240291	he healed
400040240301	them
400040250011	and
400040250021	followed
400040250031	him
400040250041	crowds
400040250051	large
400040250061	from
400040250071	
400040250081	Galilee
400040250091	and
400040250101	Decapolis
400040250111	and
400040250121	Jerusalem
400040250131	and
400040250141	Judea
400040250151	and
400040250161	beyond
400040250171	the
400040250181	Jordan
400050010011	when ~ saw
400050010021	now
400050010031	the
400050010041	crowds
400050010051	he went up
400050010061	on
400050010071	the
400050010081	mountain
400050010091	and
400050010101	sat down
400050010111	
400050010121	came
400050010131	to him
400050010141	the
400050010151	disciples
400050010161	of him
400050020011	then
400050020021	opened
400050020031	the
400050020041	mouth
400050020051	of him
400050020061	he ~ taught
400050020071	them
400050020081	saying
400050030011	blessed
400050030021	the
400050030031	poor
400050030041	
400050030051	in spirit
400050030061	for
400050030071	theirs
400050030081	is
400050030091	the
400050030101	kingdom
400050030111	of the
400050030121	of heaven
400050040011	blessed
400050040021	those
400050040031	who mourn
400050040041	for
400050040051	they
400050040061	will be comforted
400050050011	blessed
400050050021	the
400050050031	meek
400050050041	for
400050050051	they
400050050061	will inherit
400050050071	the
400050050081	earth
400050060011	blessed
400050060021	those
400050060031	who hunger
400050060041	and
400050060051	thirst
400050060061	
400050060071	for righteousness
400050060081	for
400050060091	they
400050060101	will be filled
400050070011	blessed
400050070021	the
400050070031	merciful
400050070041	for
400050070051	they
400050070061	will be shown mercy
400050080011	blessed
400050080021	the
400050080031	pure
400050080041	
400050080051	in heart
400050080061	for
